dcr_regiao,id_projeto,nom_projeto,cd_talhao,data_cto,dcr_operacao,flag_cto_executado,data_inicio_operacao,dcr_municipio,dcr_estado,vlr_area
BRACELL SP,0290,ALAMBARI II,011-01,2025-06-15,CORTE HARVESTER,S,2025-06-08,Anhembi,SÃO PAULO,10.03
BRACELL SP,0678,BOM JESUS III - AVAÍ,006-01,2025-06-18,CORTE HARVESTER,S,2025-06-13,Avaí,SÃO PAULO,6.67
BRACELL SP,0290,ALAMBARI II,025-01,2025-06-18,CORTE HARVESTER,S,2025-06-13,Anhembi,SÃO PAULO,10.03
BRACELL SP,0516,SANTA FELICIDADE,005-01,2025-01-21,CORTE HARVESTER,S,2025-01-18,Getulina,SÃO PAULO,22.56
BRACELL SP,0516,SANTA FELICIDADE,004-01,,CORTE HARVESTER,N,,Getulina,SÃO PAULO,22.56
BRACELL SP,0516,SANTA FELICIDADE,004-01,,CORTE HARVESTER,N,,Getulina,SÃO PAULO,22.56
BRACELL SP,2015,CAMBUÍ II - ANGATUBA,011-01,,CORTE HARVESTER,N,2025-06-22,Angatuba,SÃO PAULO,17.09
BRACELL SP,0678,BOM JESUS III - AVAÍ,007-01,2025-06-18,CORTE HARVESTER,S,2025-06-13,Avaí,SÃO PAULO,6.67
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,097-01,2025-04-14,CORTE HARVESTER,S,2025-04-08,Aramari,BAHIA,17.37
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,027-01,2025-04-14,CORTE HARVESTER,S,2025-04-12,Aramari,BAHIA,17.37
BRACELL SP,0057,CABREÚVA,014-01,2025-05-16,CORTE HARVESTER,S,2025-05-10,Agudos,SÃO PAULO,41.41
BRACELL SP,0057,CABREÚVA,034-01,2025-05-04,CORTE HARVESTER,S,2025-05-03,Agudos,SÃO PAULO,41.41
BRACELL SP,0530,FORQUILHA III - PIRATININGA,015-01,2025-03-11,CORTE HARVESTER,S,2025-03-06,Piratininga,SÃO PAULO,6.51
BRACELL SP,0530,FORQUILHA III - PIRATININGA,015-01,2025-03-11,CORTE HARVESTER,S,2025-03-06,Piratininga,SÃO PAULO,6.51
BRACELL MG,5013,SANTA TEREZA DAS PALHAS,008-01,,CORTE HARVESTER,N,2025-06-21,Prata,MINAS GERAIS,1.03
BRACELL SP,0620,SANTO ANTÔNIO XII - PIRATININGA,001-01,,CORTE HARVESTER,N,,Piratininga,SÃO PAULO,3.08
BRACELL SP,0586,ESTÂNCIA OLIVEIRA,001-01,,CORTE HARVESTER,N,,Bauru,SÃO PAULO,0.99
BRACELL SP,0586,ESTÂNCIA OLIVEIRA,002-01,,CORTE HARVESTER,N,,Bauru,SÃO PAULO,0.99
BRACELL SP,0548,SANTA ELIZA III,017-01,,CORTE HARVESTER,N,,Duartina,SÃO PAULO,0.04
BRACELL SP,0548,SANTA ELIZA III,013-01,,CORTE HARVESTER,N,2025-06-25,Duartina,SÃO PAULO,0.04
BRACELL SP,0548,SANTA ELIZA III,310-01,,CORTE HARVESTER,N,2025-06-25,Duartina,SÃO PAULO,0.04
BRACELL SP,0548,SANTA ELIZA III,015-01,,CORTE HARVESTER,N,2025-06-25,Duartina,SÃO PAULO,0.04
BRACELL SP,0516,SANTA FELICIDADE,003-01,2025-01-16,CORTE HARVESTER,S,2025-01-12,Getulina,SÃO PAULO,22.56
BRACELL BA LESTE,8143,TAIMBÉ,005-01,2024-12-11,CORTE HARVESTER,S,2024-12-06,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8143,TAIMBÉ,006-01,2024-12-11,CORTE HARVESTER,S,2024-12-06,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8143,TAIMBÉ,002-01,2024-12-11,CORTE HARVESTER,S,2024-12-04,Itanagra,BAHIA,0.09
BRACELL SP,0548,SANTA ELIZA III,008-01,2025-06-24,CORTE HARVESTER,S,2025-06-18,Duartina,SÃO PAULO,0.04
BRACELL SP,0516,SANTA FELICIDADE,005-01,2025-01-21,CORTE HARVESTER,S,2025-01-18,Getulina,SÃO PAULO,22.56
BRACELL BA LESTE,8143,TAIMBÉ,004-01,2024-12-11,CORTE HARVESTER,S,2024-12-05,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8143,TAIMBÉ,003-01,2024-12-11,CORTE HARVESTER,S,2024-12-03,Itanagra,BAHIA,0.09
BRACELL BA LESTE,8021,BREJADA,014-01,2024-12-05,CORTE HARVESTER,S,2024-11-22,Entre Rios,BAHIA,5.26
BRACELL SP,0378,USINA PAREDÃO,313-01,2025-06-24,CORTE HARVESTER,S,2025-06-07,Oriente,SÃO PAULO,40.42
BRACELL BA LESTE,8021,BREJADA,013-01,2024-12-05,CORTE HARVESTER,S,2024-11-22,Entre Rios,BAHIA,5.26
BRACELL SP,0545,BOA VISTA X - RIBEIRÃO BONITO,002-01,2025-04-17,CORTE HARVESTER,S,2025-04-11,Ribeirão Bonito,SÃO PAULO,78.33
BRACELL BA LESTE,8205,JULIETA,003-01,2024-12-20,CORTE HARVESTER,S,2024-12-14,Araças,BAHIA,0.71
BRACELL BA LESTE,8021,BREJADA,028-01,2024-12-05,CORTE HARVESTER,S,2024-11-27,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8021,BREJADA,024-01,2024-12-05,CORTE HARVESTER,S,2024-11-23,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8021,BREJADA,016-01,2024-12-05,CORTE HARVESTER,S,2024-11-24,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8205,JULIETA,001-01,2024-12-20,CORTE HARVESTER,S,2024-12-16,Araças,BAHIA,0.71
BRACELL BA LESTE,8205,JULIETA,007-01,2024-12-18,CORTE HARVESTER,S,2024-12-14,Araças,BAHIA,0.71
BRACELL BA LESTE,8205,JULIETA,005-01,2024-12-18,CORTE HARVESTER,S,2024-12-15,Araças,BAHIA,0.71
BRACELL BA LESTE,8021,BREJADA,025-01,2024-12-05,CORTE HARVESTER,S,2024-11-29,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8205,JULIETA,008-01,2024-12-18,CORTE HARVESTER,S,2024-12-14,Araças,BAHIA,0.71
BRACELL BA LESTE,8205,JULIETA,002-01,2024-12-20,CORTE HARVESTER,S,2024-12-16,Araças,BAHIA,0.71
BRACELL SP,0657,SANTO ANTÔNIO DOS PALMARES,024-01,2025-04-12,CORTE HARVESTER,S,2025-04-05,Botucatu,SÃO PAULO,2.62
BRACELL SP,0657,SANTO ANTÔNIO DOS PALMARES,021-01,2025-04-12,CORTE HARVESTER,S,2025-04-07,Botucatu,SÃO PAULO,2.62
BRACELL BA LESTE,8021,BREJADA,030-01,2024-12-05,CORTE HARVESTER,S,2024-11-25,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8205,JULIETA,006-01,2024-12-20,CORTE HARVESTER,S,2024-12-14,Araças,BAHIA,0.71
BRACELL BA LESTE,8143,TAIMBÉ,001-01,2024-12-11,CORTE HARVESTER,S,2024-12-04,Itanagra,BAHIA,0.09
BRACELL SP,0632,SÃO MARCOS,042-01,2025-02-13,CORTE HARVESTER,S,2025-02-12,Analândia,SÃO PAULO,4.08
BRACELL SP,0632,SÃO MARCOS,044-01,2025-02-12,CORTE HARVESTER,S,2025-02-11,Analândia,SÃO PAULO,4.08
BRACELL SP,0462,IGATU - GLEBA A,006-01,2025-04-17,CORTE HARVESTER,S,2025-04-12,Itaju,SÃO PAULO,85.56
BRACELL BA LESTE,8021,BREJADA,015-01,2024-12-05,CORTE HARVESTER,S,2024-11-22,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8345,RANCHO ALEGRE,008-01,2024-12-06,CORTE HARVESTER,S,2024-11-30,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,003-01,2024-12-11,CORTE HARVESTER,S,2024-11-29,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,005-02,2024-12-18,CORTE HARVESTER,S,2024-11-29,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,006-01,2024-12-11,CORTE HARVESTER,S,2024-12-02,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,005-01,2024-12-06,CORTE HARVESTER,S,2024-11-30,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,004-01,2024-12-06,CORTE HARVESTER,S,2024-12-01,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8345,RANCHO ALEGRE,009-01,2024-12-11,CORTE HARVESTER,S,2024-11-30,Itanagra,BAHIA,0.55
BRACELL BA LESTE,8021,BREJADA,011-01,2024-12-05,CORTE HARVESTER,S,2024-11-26,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8021,BREJADA,027-01,2024-12-05,CORTE HARVESTER,S,2024-11-27,Entre Rios,BAHIA,5.26
BRACELL BA LESTE,8208,MANGANGÁ,001-01,2025-01-02,CORTE HARVESTER,S,2024-12-23,Catu    ,BAHIA,12.35
BRACELL BA LESTE,8205,JULIETA,004-01,2024-12-20,CORTE HARVESTER,S,2024-12-16,Araças,BAHIA,0.71
BRACELL BA LESTE,8211,PAZ E BEM,006-01,2024-12-20,CORTE HARVESTER,S,2024-12-16,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,007-01,2024-12-20,CORTE HARVESTER,S,2024-12-15,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,003-01,2024-12-20,CORTE HARVESTER,S,2024-12-15,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,020-01,2024-12-20,CORTE HARVESTER,S,2024-12-15,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,008-01,2024-12-20,CORTE HARVESTER,S,2024-12-17,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,002-01,2024-12-17,CORTE HARVESTER,S,2024-12-15,Araças,BAHIA,7.36
BRACELL BA OESTE,8027,CAJU,005-01,2025-06-09,CORTE HARVESTER,S,2025-05-29,Inhambupe,BAHIA,9.15
BRACELL BA LESTE,8211,PAZ E BEM,011-01,2024-12-20,CORTE HARVESTER,S,2024-12-15,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,004-01,2024-12-18,CORTE HARVESTER,S,2024-12-16,Araças,BAHIA,7.36
BRACELL BA LESTE,8211,PAZ E BEM,009-01,2024-12-20,CORTE HARVESTER,S,2024-12-17,Araças,BAHIA,7.36
BRACELL SP,1127,GOMES,005-01,2025-04-09,CORTE HARVESTER,S,2025-03-26,Capão Bonito,SÃO PAULO,24.47
BRACELL BA OESTE,8246,BACALHAU,008-01,2025-06-04,CORTE HARVESTER,S,2025-05-31,Alagoinhas,BAHIA,0.02
BRACELL BA LESTE,8371,SÃO JORGE,015-01,2025-01-23,CORTE HARVESTER,S,2025-01-16,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,019-02,2025-01-20,CORTE HARVESTER,S,2025-01-15,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8211,PAZ E BEM,010-01,2024-12-20,CORTE HARVESTER,S,2024-12-15,Araças,BAHIA,7.36
BRACELL BA LESTE,8371,SÃO JORGE,014-01,2025-01-23,CORTE HARVESTER,S,2025-01-16,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,012-01,2025-01-23,CORTE HARVESTER,S,2025-01-19,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,020-01,2025-01-20,CORTE HARVESTER,S,2025-01-14,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,015-02,2025-01-29,CORTE HARVESTER,S,2025-01-17,Entre Rios,BAHIA,5.8
MS FLORESTAL,1120,PARAÍSO,003-01,2024-11-09,CORTE HARVESTER,S,2024-11-07,Borebi,SÃO PAULO,19.98
MS FLORESTAL,1120,PARAÍSO,004-01,2024-11-09,CORTE HARVESTER,S,2024-11-08,Borebi,SÃO PAULO,19.98
BRACELL SP,0272,RIO BRILHANTE,009-01,2025-01-23,CORTE HARVESTER,S,2025-01-20,Torrinha,SÃO PAULO,0.12
BRACELL BA LESTE,8371,SÃO JORGE,011-01,2025-01-23,CORTE HARVESTER,S,2025-01-20,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,021-01,2025-02-04,CORTE HARVESTER,S,2025-01-24,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,013-01,2025-01-23,CORTE HARVESTER,S,2025-01-18,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,010-01,2025-01-23,CORTE HARVESTER,S,2025-01-18,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8371,SÃO JORGE,020-02,2025-01-20,CORTE HARVESTER,S,2025-01-14,Entre Rios,BAHIA,5.8
BRACELL BA LESTE,8252,BICA,016-01,2025-01-30,CORTE HARVESTER,S,2025-01-14,Entre Rios,BAHIA,9.26
BRACELL BA LESTE,8371,SÃO JORGE,019-01,2025-01-20,CORTE HARVESTER,S,2025-01-15,Entre Rios,BAHIA,5.8
BRACELL MG,5019,SAN NELO,005-01,2025-06-23,CORTE HARVESTER,S,2025-06-13,Sacramento,MINAS GERAIS,1.34
BRACELL SP,0516,SANTA FELICIDADE,006-01,2025-01-16,CORTE HARVESTER,S,2025-01-13,Getulina,SÃO PAULO,22.56
BRACELL SP,2017,JACUTINGA IV - ANHEMBI,006-01,,CORTE HARVESTER,N,2025-06-24,Anhembi,SÃO PAULO,5.28
BRACELL SP,0133,PARAÍSO II,007-01,2025-03-14,CORTE HARVESTER,S,2025-03-10,Piratininga,SÃO PAULO,25.74
BRACELL SP,0133,PARAÍSO II,005-01,2025-03-15,CORTE HARVESTER,S,2025-03-12,Piratininga,SÃO PAULO,25.74
BRACELL BA LESTE,8252,BICA,006-01,2025-01-20,CORTE HARVESTER,S,2025-01-14,Entre Rios,BAHIA,9.26
BRACELL SP,0590,ESTÂNCIA ALMEIDA,002-01,2025-06-24,CORTE HARVESTER,S,2025-06-19,Ubirajara,SÃO PAULO,0.64
BRACELL SP,0516,SANTA FELICIDADE,009-01,2025-01-19,CORTE HARVESTER,S,2025-01-19,Getulina,SÃO PAULO,22.56
BRACELL SP,0469,2T,003-01,2025-02-08,CORTE HARVESTER,S,2025-02-02,Avaré,SÃO PAULO,29.47
BRACELL BA LESTE,8252,BICA,009-01,2025-01-20,CORTE HARVESTER,S,2025-01-13,Entre Rios,BAHIA,9.26
BRACELL BA LESTE,8083,FUNDÃO,008-01,2025-02-04,CORTE HARVESTER,S,2025-01-29,Entre Rios,BAHIA,24.79
BRACELL BA LESTE,8083,FUNDÃO,007-01,2025-02-04,CORTE HARVESTER,S,2025-01-31,Entre Rios,BAHIA,24.79
BRACELL BA LESTE,8176,PEDRA FURADA,009-01,2025-01-09,CORTE HARVESTER,S,2025-01-02,Araças,BAHIA,5.84
BRACELL BA LESTE,8176,PEDRA FURADA,006-01,2025-01-08,CORTE HARVESTER,S,2024-12-29,Araças,BAHIA,5.84
BRACELL BA LESTE,8355,RIBON,001-01,2025-02-04,CORTE HARVESTER,S,2025-01-18,Araças,BAHIA,1.32
BRACELL BA LESTE,8355,RIBON,004-01,2025-02-04,CORTE HARVESTER,S,2025-01-19,Araças,BAHIA,1.32
BRACELL BA LESTE,8355,RIBON,002-02,2025-02-04,CORTE HARVESTER,S,2025-01-15,Araças,BAHIA,1.32
BRACELL SP,0967,MARUQUE,009-01,,CORTE HARVESTER,N,2025-06-08,Itapeva,SÃO PAULO,46.66
BRACELL SP,2015,CAMBUÍ II - ANGATUBA,018-01,,CORTE HARVESTER,N,2025-06-24,Angatuba,SÃO PAULO,17.09
BRACELL SP,0133,PARAÍSO II,004-01,2025-03-18,CORTE HARVESTER,S,2025-03-14,Piratininga,SÃO PAULO,25.74
BRACELL SP,0456,VENEZA,003-02,2025-05-23,CORTE HARVESTER,S,2025-05-19,Pompéia,SÃO PAULO,27.25
BRACELL SP,0456,VENEZA,007-03,2025-05-30,CORTE HARVESTER,S,2025-05-22,Pompéia,SÃO PAULO,27.25
BRACELL BA LESTE,8184,VALE DO IMBÉ,012-01,2025-01-16,CORTE HARVESTER,S,2025-01-08,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8032,CARDOSO,017-01,2024-11-21,CORTE HARVESTER,S,2024-11-14,Esplanada,BAHIA,17.1
BRACELL BA LESTE,8184,VALE DO IMBÉ,013-01,2025-01-16,CORTE HARVESTER,S,2025-01-08,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8184,VALE DO IMBÉ,011-01,2025-01-16,CORTE HARVESTER,S,2025-01-09,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8184,VALE DO IMBÉ,006-01,2025-01-15,CORTE HARVESTER,S,2025-01-11,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8191,CAPIVARA,004-01,2025-02-07,CORTE HARVESTER,S,2025-01-31,Entre Rios,BAHIA,44.79
BRACELL BA LESTE,8167,TIMBOZINHO,012-01,2024-12-05,CORTE HARVESTER,S,2024-11-22,Esplanada,BAHIA,3.85
BRACELL BA LESTE,8172,CAMPO GRANDE,014-01,2025-01-20,CORTE HARVESTER,S,2025-01-12,Cardeal da Silva,BAHIA,0.8
BRACELL BA LESTE,8184,VALE DO IMBÉ,003-01,2025-01-20,CORTE HARVESTER,S,2025-01-07,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8219,RIACHINHO,002-01,2025-01-09,CORTE HARVESTER,S,2025-01-02,Cardeal da Silva,BAHIA,3.54
BRACELL BA LESTE,8142,SUBAUMIRIM,008-01,2025-01-02,CORTE HARVESTER,S,2024-12-23,Esplanada,BAHIA,3.14
BRACELL BA LESTE,8142,SUBAUMIRIM,009-01,2025-01-02,CORTE HARVESTER,S,2024-12-18,Esplanada,BAHIA,3.14
BRACELL BA LESTE,8172,CAMPO GRANDE,015-01,2025-01-20,CORTE HARVESTER,S,2025-01-11,Cardeal da Silva,BAHIA,0.8
BRACELL SP,0320,BOA SORTE III,008-01,2025-06-01,CORTE HARVESTER,S,2025-05-28,Presidente Alves,SÃO PAULO,7.78
BRACELL SP,0320,BOA SORTE III,003-01,2025-06-05,CORTE HARVESTER,S,2025-05-28,Presidente Alves,SÃO PAULO,7.78
BRACELL SP,0601,SÃO PEDRO III,005-01,2025-06-11,CORTE HARVESTER,S,2025-06-04,Avaí,SÃO PAULO,0.25
BRACELL BA LESTE,8183,TRIUNFO,075-01,2024-12-05,CORTE HARVESTER,S,2024-11-25,Esplanada,BAHIA,115.46
BRACELL BA LESTE,8183,TRIUNFO,109-01,2024-12-17,CORTE HARVESTER,S,2024-12-11,Esplanada,BAHIA,115.46
BRACELL BA LESTE,8183,TRIUNFO,113-01,2024-12-11,CORTE HARVESTER,S,2024-11-26,Esplanada,BAHIA,115.46
BRACELL SP,0516,SANTA FELICIDADE,002-01,2025-01-20,CORTE HARVESTER,S,2025-01-12,Getulina,SÃO PAULO,22.56
BRACELL SP,0967,MARUQUE,010-01,2025-06-18,CORTE HARVESTER,S,2025-06-14,Itapeva,SÃO PAULO,46.66
BRACELL BA LESTE,8142,SUBAUMIRIM,001-01,2024-12-20,CORTE HARVESTER,S,2024-12-17,Esplanada,BAHIA,3.14
BRACELL BA LESTE,8142,SUBAUMIRIM,012-02,2025-01-02,CORTE HARVESTER,S,2024-12-27,Esplanada,BAHIA,3.14
BRACELL BA LESTE,8183,TRIUNFO,112-01,2024-12-05,CORTE HARVESTER,S,2024-11-26,Esplanada,BAHIA,115.46
BRACELL SP,0309,BOA ESPERANÇA V,016-01,2025-03-18,CORTE HARVESTER,S,2025-03-03,Marília,SÃO PAULO,34.5
BRACELL BA LESTE,8183,TRIUNFO,091-01,2024-12-12,CORTE HARVESTER,S,2024-11-26,Esplanada,BAHIA,115.46
BRACELL BA LESTE,8183,TRIUNFO,105-01,2024-12-17,CORTE HARVESTER,S,2024-12-11,Esplanada,BAHIA,115.46
BRACELL SP,0434,SÃO FRANCISCO V - MARÍLIA,006-01,2025-02-28,CORTE HARVESTER,S,2025-02-21,Marília,SÃO PAULO,17.32
BRACELL SP,0434,SÃO FRANCISCO V - MARÍLIA,006-01,2025-02-28,CORTE HARVESTER,S,2025-02-21,Marília,SÃO PAULO,17.32
BRACELL BA LESTE,8142,SUBAUMIRIM,005-01,2025-01-02,CORTE HARVESTER,S,2024-12-21,Esplanada,BAHIA,3.14
BRACELL BA LESTE,8172,CAMPO GRANDE,037-01,2025-01-15,CORTE HARVESTER,S,2025-01-09,Cardeal da Silva,BAHIA,0.8
BRACELL BA LESTE,8172,CAMPO GRANDE,005-01,2025-01-17,CORTE HARVESTER,S,2025-01-09,Cardeal da Silva,BAHIA,0.8
BRACELL BA LESTE,8183,TRIUNFO,107-01,2024-12-17,CORTE HARVESTER,S,2024-12-11,Esplanada,BAHIA,115.46
BRACELL SP,0309,BOA ESPERANÇA V,017-01,,CORTE HARVESTER,N,,Marília,SÃO PAULO,34.5
BRACELL BA LESTE,8183,TRIUNFO,086-01,2024-12-05,CORTE HARVESTER,S,2024-11-25,Esplanada,BAHIA,115.46
BRACELL SP,0530,FORQUILHA III - PIRATININGA,001-01,2025-03-11,CORTE HARVESTER,S,2025-03-05,Piratininga,SÃO PAULO,6.51
BRACELL SP,0530,FORQUILHA III - PIRATININGA,001-01,2025-03-11,CORTE HARVESTER,S,2025-03-05,Piratininga,SÃO PAULO,6.51
BRACELL BA LESTE,8183,TRIUNFO,111-01,2024-12-05,CORTE HARVESTER,S,2024-11-25,Esplanada,BAHIA,115.46
BRACELL BA LESTE,8184,VALE DO IMBÉ,007-01,2025-01-15,CORTE HARVESTER,S,2025-01-10,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8142,SUBAUMIRIM,010-01,2025-01-02,CORTE HARVESTER,S,2024-12-25,Esplanada,BAHIA,3.14
BRACELL SP,0566,MORRO VERDE,001-01,2025-06-25,CORTE HARVESTER,S,2025-06-21,Álvaro de Carvalho,SÃO PAULO,1.03
BRACELL SP,0548,SANTA ELIZA III,012-01,,CORTE HARVESTER,N,2025-06-25,Duartina,SÃO PAULO,0.04
BRACELL SP,0133,PARAÍSO II,002-01,2025-03-18,CORTE HARVESTER,S,2025-03-13,Piratininga,SÃO PAULO,25.74
BRACELL SP,0530,FORQUILHA III - PIRATININGA,014-01,2025-03-11,CORTE HARVESTER,S,2025-03-07,Piratininga,SÃO PAULO,6.51
BRACELL SP,0530,FORQUILHA III - PIRATININGA,014-01,2025-03-11,CORTE HARVESTER,S,2025-03-07,Piratininga,SÃO PAULO,6.51
BRACELL BA LESTE,8184,VALE DO IMBÉ,002-02,2025-01-20,CORTE HARVESTER,S,2025-01-07,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8083,FUNDÃO,011-01,2025-02-04,CORTE HARVESTER,S,2025-01-24,Entre Rios,BAHIA,24.79
BRACELL BA LESTE,8184,VALE DO IMBÉ,001-03,2025-01-20,CORTE HARVESTER,S,2025-01-06,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8184,VALE DO IMBÉ,004-01,2025-01-15,CORTE HARVESTER,S,2025-01-12,Cardeal da Silva,BAHIA,12.07
BRACELL BA LESTE,8184,VALE DO IMBÉ,014-01,2025-01-16,CORTE HARVESTER,S,2025-01-08,Cardeal da Silva,BAHIA,12.07
BRACELL SP,0516,SANTA FELICIDADE,002-01,2025-01-20,CORTE HARVESTER,S,2025-01-12,Getulina,SÃO PAULO,22.56
BRACELL SP,0133,PARAÍSO II,004-01,2025-03-18,CORTE HARVESTER,S,2025-03-14,Piratininga,SÃO PAULO,25.74
BRACELL SP,0456,VENEZA,003-02,2025-05-23,CORTE HARVESTER,S,2025-05-19,Pompéia,SÃO PAULO,27.25
BRACELL SP,0456,VENEZA,007-03,2025-05-30,CORTE HARVESTER,S,2025-05-22,Pompéia,SÃO PAULO,27.25
BRACELL SP,0456,VENEZA,007-04,2025-05-30,CORTE HARVESTER,S,2025-05-26,Pompéia,SÃO PAULO,27.25
BRACELL SP,0456,VENEZA,007-04,2025-05-30,CORTE HARVESTER,S,2025-05-26,Pompéia,SÃO PAULO,27.25
BRACELL SP,0135,RETIRO,002-01,2025-05-25,CORTE HARVESTER,S,2025-05-20,Bauru,SÃO PAULO,25.99
BRACELL GO,1086,QUEIXADA,003-01,2025-05-06,CORTE HARVESTER,S,2025-05-02,Itarumã,GOIÁS,0.94
BRACELL GO,1086,QUEIXADA,002-01,2025-05-03,CORTE HARVESTER,S,2025-04-20,Itarumã,GOIÁS,0.94
BRACELL GO,1086,QUEIXADA,024-01,2025-05-13,CORTE HARVESTER,S,2025-05-05,Itarumã,GOIÁS,0.94
BRACELL GO,1086,QUEIXADA,009-01,2025-05-06,CORTE HARVESTER,S,2025-04-17,Itarumã,GOIÁS,0.94
BRACELL BA OESTE,8296,JUREMA,006-01,2025-02-07,CORTE HARVESTER,S,2025-02-02,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,003-01,2025-02-06,CORTE HARVESTER,S,2025-02-01,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,012-01,2025-02-06,CORTE HARVESTER,S,2025-01-31,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,002-01,2025-02-06,CORTE HARVESTER,S,2025-02-01,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,001-01,2025-02-12,CORTE HARVESTER,S,2025-02-01,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,007-01,2025-02-06,CORTE HARVESTER,S,2025-02-02,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,008-01,2025-02-07,CORTE HARVESTER,S,2025-02-03,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,009-01,2025-02-12,CORTE HARVESTER,S,2025-02-03,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,005-01,2025-03-05,CORTE HARVESTER,S,2025-02-01,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,011-01,2025-02-12,CORTE HARVESTER,S,2025-02-03,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,010-01,2025-02-06,CORTE HARVESTER,S,2025-01-30,Araças,BAHIA,93.82
BRACELL BA OESTE,8296,JUREMA,004-01,2025-02-06,CORTE HARVESTER,S,2025-01-31,Araças,BAHIA,93.82
BRACELL BA OESTE,8209,MONTE VERDE,032-01,2025-03-07,CORTE HARVESTER,S,2025-03-02,Alagoinhas,BAHIA,1.36
BRACELL BA OESTE,8209,MONTE VERDE,030-01,2025-03-07,CORTE HARVESTER,S,2025-03-03,Alagoinhas,BAHIA,1.36
BRACELL BA OESTE,8044,ENCANTADO,013-01,2025-02-18,CORTE HARVESTER,S,2025-02-11,Alagoinhas,BAHIA,45.0
BRACELL MG,5009,SANTA IZA,029-01,2025-03-30,CORTE HARVESTER,S,2025-03-10,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,085-01,2025-03-14,CORTE HARVESTER,S,2025-03-09,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,087-01,2025-03-08,CORTE HARVESTER,S,2025-03-03,Veríssimo,MINAS GERAIS,11.08
BRACELL MG,5009,SANTA IZA,086-01,2025-03-12,CORTE HARVESTER,S,2025-03-05,Veríssimo,MINAS GERAIS,11.08
BRACELL BA OESTE,8128,RIO BRANCO,025-01,2025-03-07,CORTE HARVESTER,S,2025-02-27,Araças,BAHIA,36.48
