dcr_regiao,id_projeto,nom_projeto,cd_talhao,data_cto,dcr_operacao,flag_cto_executado,data_inicio_operacao,dcr_municipio,dcr_estado,vlr_area
BRACELL SP,0062,LONGEVITA,001-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,0.2
BRACELL PR,1119,RODEIO,004-01,2025-04-08,BALDEIO FORWARDER,S,2024-12-08,Tomazina,PARANÁ,0.92
BRACELL MG,5013,SANTA TEREZA DAS PALHAS,004-01,,BALDEIO FORWARDER,N,,Prata,MINAS GERAIS,1.03
BRACELL SP,0346,SANTA MADALENA III,001-01,2025-06-06,BALDEIO FORWARDER,S,2025-06-02,Agudos,SÃO PAULO,20.52
BRACELL SP,0608,SANTA MARIA XI - GETULINA,005-01,2025-06-04,BALDEIO FORWARDER,S,2025-06-01,Getulina,SÃO PAULO,0.85
BRACELL SP,0025,SANTA RITA II,018-01,2025-03-21,BALDEIO FORWARDER,S,2025-03-17,Agudos,SÃO PAULO,43.08
BRACELL SP,0289,PRIMAVERA,010-01,2025-03-24,BALDEIO FORWARDER,S,2025-03-22,Esplanada,BAHIA,17.23
BRACELL SP,0289,PRIMAVERA,011-01,2025-03-24,BALDEIO FORWARDER,S,2025-03-22,Esplanada,BAHIA,17.23
BRACELL SP,0157,SÃO JOÃO III,003-01,,BALDEIO FORWARDER,N,,Piratininga,SÃO PAULO,22.09
BRACELL SP,0535,SANTANNA,023-01,2025-06-10,BALDEIO FORWARDER,S,2025-06-09,Fernão,SÃO PAULO,5.89
BRACELL SP,0535,SANTANNA,005-01,,BALDEIO FORWARDER,N,2025-06-09,Fernão,SÃO PAULO,5.89
BRACELL SP,0552,BOCAINA DA BOA VISTA,004-01,2025-05-13,BALDEIO FORWARDER,S,2025-05-10,Ribeirão Bonito,SÃO PAULO,1.46
BRACELL BA OESTE,8209,MONTE VERDE,014-01,2025-04-02,BALDEIO FORWARDER,S,2025-03-30,Alagoinhas,BAHIA,4.04
BRACELL BA OESTE,8209,MONTE VERDE,028-01,2025-04-02,BALDEIO FORWARDER,S,2025-03-28,Alagoinhas,BAHIA,4.04
BRACELL SP,0608,SANTA MARIA XI - GETULINA,014-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-04,Getulina,SÃO PAULO,0.85
BRACELL SP,1131,BRINCO DE OURO - M2A,027-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL BA LESTE,8184,VALE DO IMBÉ,001-01,2025-02-07,BALDEIO FORWARDER,S,2025-02-05,Cardeal da Silva,BAHIA,12.07
BRACELL BA OESTE,8115,PATIOBA,007-01,2025-05-26,BALDEIO FORWARDER,S,2025-05-21,Alagoinhas,BAHIA,24.07
BRACELL BA LESTE,8184,VALE DO IMBÉ,009-01,2025-02-06,BALDEIO FORWARDER,S,2025-02-03,Cardeal da Silva,BAHIA,12.07
BRACELL BA OESTE,8115,PATIOBA,014-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-17,Alagoinhas,BAHIA,24.07
BRACELL SP,0608,SANTA MARIA XI - GETULINA,015-01,2025-06-07,BALDEIO FORWARDER,S,2025-06-05,Getulina,SÃO PAULO,0.85
BRACELL BA OESTE,8034,CATUZINHO,003-01,2025-04-19,BALDEIO FORWARDER,S,2025-04-17,Aramari,BAHIA,15.19
BRACELL SP,1123,CAPOAVA,003-01,2025-01-28,BALDEIO FORWARDER,S,2025-01-27,Capão Bonito,SÃO PAULO,4.92
BRACELL BA OESTE,8115,PATIOBA,011-01,2025-05-26,BALDEIO FORWARDER,S,2025-05-18,Alagoinhas,BAHIA,24.07
BRACELL SP,0545,BOA VISTA X - RIBEIRÃO BONITO,006-01,2025-05-16,BALDEIO FORWARDER,S,2025-05-13,Ribeirão Bonito,SÃO PAULO,14.02
BRACELL SP,0545,BOA VISTA X - RIBEIRÃO BONITO,008-01,2025-05-16,BALDEIO FORWARDER,S,2025-05-11,Ribeirão Bonito,SÃO PAULO,14.02
BRACELL BA OESTE,8115,PATIOBA,010-01,2025-05-26,BALDEIO FORWARDER,S,2025-05-23,Alagoinhas,BAHIA,24.07
BRACELL SP,0594,SANTA LUCIA III,006-01,2025-05-05,BALDEIO FORWARDER,S,2025-05-02,Guareí,SÃO PAULO,1.64
BRACELL SP,0525,SANTO ANTÔNIO DO PAU D'ALHO,010-01,2025-05-05,BALDEIO FORWARDER,S,2025-05-02,Alvinlândia,SÃO PAULO,7.16
BRACELL BA OESTE,8114,PATI,005-01,2025-03-11,BALDEIO FORWARDER,S,2025-03-05,Araças,BAHIA,4.38
BRACELL SP,0530,FORQUILHA III - PIRATININGA,001-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-03,Piratininga,SÃO PAULO,9.55
BRACELL SP,0608,SANTA MARIA XI - GETULINA,013-01,2025-06-07,BALDEIO FORWARDER,S,2025-06-04,Getulina,SÃO PAULO,0.85
BRACELL BA OESTE,8130,RIO TORTO,017-01,2025-05-08,BALDEIO FORWARDER,S,2025-04-13,Alagoinhas,BAHIA,17.74
BRACELL SP,0608,SANTA MARIA XI - GETULINA,308-01,2025-06-13,BALDEIO FORWARDER,S,2025-06-12,Getulina,SÃO PAULO,0.85
BRACELL SP,0530,FORQUILHA III - PIRATININGA,001-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-03,Piratininga,SÃO PAULO,9.55
BRACELL SP,0133,PARAÍSO II,004-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-02,Piratininga,SÃO PAULO,9.9
BRACELL BA OESTE,8038,CONCEIÇÃO,015-01,2025-06-04,BALDEIO FORWARDER,S,2025-05-31,Alagoinhas,BAHIA,10.0
BRACELL BA OESTE,8038,CONCEIÇÃO,019-01,2025-06-09,BALDEIO FORWARDER,S,2025-06-02,Alagoinhas,BAHIA,10.0
BRACELL SP,0289,PRIMAVERA,003-01,2023-08-23,BALDEIO FORWARDER,S,2023-08-23,Esplanada,BAHIA,17.23
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,061-01,2025-04-29,BALDEIO FORWARDER,S,2025-04-24,Aramari,BAHIA,29.11
BRACELL BA OESTE,8027,CAJU,010-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,44.5
BRACELL BA OESTE,8038,CONCEIÇÃO,008-01,2025-06-04,BALDEIO FORWARDER,S,2025-05-31,Alagoinhas,BAHIA,10.0
BRACELL SP,0562,JUDITH NOVAES,003-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL SP,0562,JUDITH NOVAES,002-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL BA OESTE,8115,PATIOBA,029-02,2025-05-26,BALDEIO FORWARDER,S,2025-05-20,Alagoinhas,BAHIA,24.07
BRACELL SP,0289,PRIMAVERA,004-01,2023-08-22,BALDEIO FORWARDER,S,2023-08-19,Esplanada,BAHIA,17.23
BRACELL SP,0289,PRIMAVERA,005-01,2023-08-22,BALDEIO FORWARDER,S,2023-08-19,Esplanada,BAHIA,17.23
BRACELL SP,0608,SANTA MARIA XI - GETULINA,007-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-06,Getulina,SÃO PAULO,0.85
BRACELL SP,0608,SANTA MARIA XI - GETULINA,309-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-07,Getulina,SÃO PAULO,0.85
BRACELL BA OESTE,8115,PATIOBA,006-01,2025-05-26,BALDEIO FORWARDER,S,2025-05-21,Alagoinhas,BAHIA,24.07
BRACELL BA OESTE,8038,CONCEIÇÃO,006-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-29,Alagoinhas,BAHIA,10.0
BRACELL SP,0562,JUDITH NOVAES,006-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL BA OESTE,8038,CONCEIÇÃO,003-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-31,Alagoinhas,BAHIA,10.0
BRACELL SP,0608,SANTA MARIA XI - GETULINA,307-01,2025-06-09,BALDEIO FORWARDER,S,2025-06-07,Getulina,SÃO PAULO,0.85
BRACELL BA OESTE,8115,PATIOBA,008-01,2025-05-26,BALDEIO FORWARDER,S,2025-05-21,Alagoinhas,BAHIA,24.07
BRACELL BA OESTE,8114,PATI,031-01,2025-03-11,BALDEIO FORWARDER,S,2025-02-27,Araças,BAHIA,4.38
BRACELL SP,0562,JUDITH NOVAES,001-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL SP,0068,LUNARDELLI II,052-01,2024-10-21,BALDEIO FORWARDER,S,2024-10-18,Duartina,SÃO PAULO,4.29
BRACELL SP,0068,LUNARDELLI II,051-01,2024-10-21,BALDEIO FORWARDER,S,2024-10-05,Duartina,SÃO PAULO,4.29
BRACELL SP,0608,SANTA MARIA XI - GETULINA,319-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-07,Getulina,SÃO PAULO,0.85
BRACELL SP,0562,JUDITH NOVAES,301-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL SP,0562,JUDITH NOVAES,005-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL SP,0025,SANTA RITA II,014-01,2025-03-21,BALDEIO FORWARDER,S,2025-03-17,Agudos,SÃO PAULO,43.08
BRACELL SP,0177,SÃO PEDRO,033-01,2023-09-24,BALDEIO FORWARDER,S,2023-09-07,Entre Rios,BAHIA,1.92
BRACELL SP,0608,SANTA MARIA XI - GETULINA,001-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-29,Getulina,SÃO PAULO,0.85
BRACELL SP,0177,SÃO PEDRO,031-01,2023-10-21,BALDEIO FORWARDER,S,2023-10-07,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,011-01,2024-04-16,BALDEIO FORWARDER,S,2024-01-20,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,014-01,2024-03-06,BALDEIO FORWARDER,S,2024-02-25,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,021-01,2024-02-23,BALDEIO FORWARDER,S,2024-02-05,Entre Rios,BAHIA,1.92
BRACELL SP,0562,JUDITH NOVAES,004-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL SP,0562,JUDITH NOVAES,007-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL BA OESTE,8118,PIVOT,024-01,2025-06-09,BALDEIO FORWARDER,S,2025-06-04,Inhambupe,BAHIA,33.92
BRACELL BA OESTE,8315,MATEIRO,004-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,5.82
BRACELL SP,0177,SÃO PEDRO,024-01,2024-01-24,BALDEIO FORWARDER,S,2024-01-16,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,019-01,2024-02-25,BALDEIO FORWARDER,S,2024-02-24,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,020-01,2024-02-25,BALDEIO FORWARDER,S,2024-02-22,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,009-01,2024-05-06,BALDEIO FORWARDER,S,2024-04-12,Entre Rios,BAHIA,1.92
BRACELL SP,0456,VENEZA,006-01,,BALDEIO FORWARDER,N,,Pompéia,SÃO PAULO,5.33
BRACELL SP,0177,SÃO PEDRO,018-01,2023-11-02,BALDEIO FORWARDER,S,2023-10-23,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,010-01,2024-04-05,BALDEIO FORWARDER,S,2024-03-04,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,022-01,2024-02-18,BALDEIO FORWARDER,S,2024-01-21,Entre Rios,BAHIA,1.92
BRACELL SP,0177,SÃO PEDRO,023-01,2024-02-09,BALDEIO FORWARDER,S,2024-01-27,Entre Rios,BAHIA,1.92
BRACELL SP,0244,ÔMEGA,004-01,2024-04-08,BALDEIO FORWARDER,S,2024-04-06,Getulina,SÃO PAULO,27.68
BRACELL SP,0244,ÔMEGA,008-01,2024-04-07,BALDEIO FORWARDER,S,2024-04-04,Getulina,SÃO PAULO,27.68
BRACELL SP,0562,JUDITH NOVAES,303-01,,BALDEIO FORWARDER,N,,Avaré,SÃO PAULO,15.2
BRACELL SP,0272,RIO BRILHANTE,006-01,2025-02-24,BALDEIO FORWARDER,S,2025-02-21,Torrinha,SÃO PAULO,0.12
BRACELL SP,0235,SÃO MIGUEL,007-01,2025-06-04,BALDEIO FORWARDER,S,2025-06-01,Itanagra,BAHIA,12.15
BRACELL BA OESTE,8115,PATIOBA,027-01,2025-05-18,BALDEIO FORWARDER,S,2025-05-16,Alagoinhas,BAHIA,24.07
BRACELL SP,1131,BRINCO DE OURO - M2A,039-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0608,SANTA MARIA XI - GETULINA,008-01,2025-06-09,BALDEIO FORWARDER,S,2025-05-31,Getulina,SÃO PAULO,0.85
BRACELL SP,0684,MONTE ALTO,006-01,2025-05-16,BALDEIO FORWARDER,S,2025-05-13,Guaimbê,SÃO PAULO,10.42
BRACELL BA OESTE,8011,ARATICUM,034-01,,BALDEIO FORWARDER,N,,Alagoinhas,BAHIA,55.43
BRACELL SP,2010,GUATILU,004-01,2025-05-11,BALDEIO FORWARDER,S,2025-05-08,Guaimbê,SÃO PAULO,1.05
BRACELL SP,0500,PORTO SEGURO - GLEBA A,002-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-16,Mineiros do Tietê,SÃO PAULO,19.28
BRACELL SP,0605,PINHALZINHO II – ITAPETININGA,020-01,2025-06-13,BALDEIO FORWARDER,S,2025-06-12,Itapetininga,SÃO PAULO,14.25
BRACELL SP,0325,SÃO DOMINGOS,025-01,2024-09-08,BALDEIO FORWARDER,S,2024-09-07,Presidente Alves,SÃO PAULO,9.52
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,062-01,2025-04-29,BALDEIO FORWARDER,S,2025-04-23,Aramari,BAHIA,29.11
BRACELL SP,0325,SÃO DOMINGOS,049-01,2024-09-03,BALDEIO FORWARDER,S,2024-09-02,Presidente Alves,SÃO PAULO,9.52
BRACELL SP,0538,ESTÂNCIA MARCOS ANDRÉ,002-01,2025-05-24,BALDEIO FORWARDER,S,2025-05-21,Getulina,SÃO PAULO,5.65
BRACELL SP,1131,BRINCO DE OURO - M2A,038-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,1131,BRINCO DE OURO - M2A,052-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0325,SÃO DOMINGOS,042-01,2024-09-04,BALDEIO FORWARDER,S,2024-09-02,Presidente Alves,SÃO PAULO,9.52
BRACELL SP,0531,SANTA EDWIRGES I,008-01,2025-04-24,BALDEIO FORWARDER,S,2025-03-24,Cafelândia,SÃO PAULO,20.38
BRACELL SP,0531,SANTA EDWIRGES I,006-01,2025-03-30,BALDEIO FORWARDER,S,2025-03-24,Cafelândia,SÃO PAULO,20.38
BRACELL SP,0535,SANTANNA,015-01,2025-06-14,BALDEIO FORWARDER,S,2025-06-12,Fernão,SÃO PAULO,5.89
BRACELL SP,0531,SANTA EDWIRGES I,002-01,2025-03-28,BALDEIO FORWARDER,S,2025-03-24,Cafelândia,SÃO PAULO,20.38
BRACELL SP,1131,BRINCO DE OURO - M2A,034-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL BA OESTE,8110,ORION,019-01,2025-04-06,BALDEIO FORWARDER,S,2025-04-05,Araças,BAHIA,37.66
BRACELL BA OESTE,8110,ORION,018-01,2025-04-07,BALDEIO FORWARDER,S,2025-04-06,Araças,BAHIA,37.66
BRACELL BA OESTE,8110,ORION,021-01,2025-04-06,BALDEIO FORWARDER,S,2025-04-05,Araças,BAHIA,37.66
BRACELL SP,0608,SANTA MARIA XI - GETULINA,006-01,2025-06-05,BALDEIO FORWARDER,S,2025-05-30,Getulina,SÃO PAULO,0.85
BRACELL SP,0535,SANTANNA,016-01,2025-06-14,BALDEIO FORWARDER,S,2025-06-11,Fernão,SÃO PAULO,5.89
BRACELL SP,0540,NOVA QUERÊNCIA,003-01,2025-02-27,BALDEIO FORWARDER,S,2025-02-23,Torrinha,SÃO PAULO,28.48
BRACELL SP,0632,SÃO MARCOS,024-01,2025-02-24,BALDEIO FORWARDER,S,2025-02-21,Analândia,SÃO PAULO,4.08
BRACELL SP,0535,SANTANNA,007-01,2025-06-10,BALDEIO FORWARDER,S,2025-06-07,Fernão,SÃO PAULO,5.89
BRACELL SP,0422,EBENÉZIA,008-01,2025-04-21,BALDEIO FORWARDER,S,2025-03-18,Lins,SÃO PAULO,30.31
BRACELL SP,0422,EBENÉZIA,009-01,2025-03-22,BALDEIO FORWARDER,S,2025-03-19,Lins,SÃO PAULO,30.31
BRACELL SP,0422,EBENÉZIA,005-01,2025-03-22,BALDEIO FORWARDER,S,2025-03-15,Lins,SÃO PAULO,30.31
BRACELL SP,1131,BRINCO DE OURO - M2A,054-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0422,EBENÉZIA,007-01,2025-03-22,BALDEIO FORWARDER,S,2025-03-16,Lins,SÃO PAULO,30.31
BRACELL SP,1131,BRINCO DE OURO - M2A,037-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0608,SANTA MARIA XI - GETULINA,312-01,2025-06-05,BALDEIO FORWARDER,S,2025-06-04,Getulina,SÃO PAULO,0.85
BRACELL SP,0336,SÃO LUIZ III,003-01,2025-03-24,BALDEIO FORWARDER,S,2025-03-22,Pirajuí,SÃO PAULO,18.7
BRACELL SP,0336,SÃO LUIZ III,004-01,2025-03-23,BALDEIO FORWARDER,S,2025-03-22,Pirajuí,SÃO PAULO,18.7
BRACELL SP,0336,SÃO LUIZ III,002-01,2025-03-25,BALDEIO FORWARDER,S,2025-03-22,Pirajuí,SÃO PAULO,18.7
BRACELL SP,0336,SÃO LUIZ III,001-01,2025-03-25,BALDEIO FORWARDER,S,2025-03-22,Pirajuí,SÃO PAULO,18.7
BRACELL BA LESTE,8029,CANA BRAVA,001-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,0.06
BRACELL SP,0531,SANTA EDWIRGES I,003-01,2025-04-14,BALDEIO FORWARDER,S,2025-03-26,Cafelândia,SÃO PAULO,20.38
BRACELL SP,1131,BRINCO DE OURO - M2A,048-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,1131,BRINCO DE OURO - M2A,031-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0605,PINHALZINHO II – ITAPETININGA,003-01,2025-05-29,BALDEIO FORWARDER,S,2025-05-19,Itapetininga,SÃO PAULO,14.25
BRACELL PR,1119,RODEIO,008-01,2025-04-09,BALDEIO FORWARDER,S,2024-12-04,Tomazina,PARANÁ,0.92
BRACELL BA LESTE,8029,CANA BRAVA,003-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,0.06
BRACELL SP,0605,PINHALZINHO II – ITAPETININGA,004-01,2025-05-25,BALDEIO FORWARDER,S,2025-05-18,Itapetininga,SÃO PAULO,14.25
BRACELL SP,0401,COLINA,006-01,2025-03-23,BALDEIO FORWARDER,S,2025-03-21,Guarantã,SÃO PAULO,5.22
BRACELL SP,0401,COLINA,008-01,2025-03-23,BALDEIO FORWARDER,S,2025-03-22,Guarantã,SÃO PAULO,5.22
BRACELL SP,1131,BRINCO DE OURO - M2A,032-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0351,SANTA MARIANA II,032-01,2025-01-24,BALDEIO FORWARDER,S,2025-01-24,Marília,SÃO PAULO,11.71
BRACELL SP,0471,SÃO JOSÉ V - QUINTANA,018-01,,BALDEIO FORWARDER,N,2025-06-15,Quintana,SÃO PAULO,17.67
BRACELL SP,0649,SÃO FRANCISCO IX,004-01,2025-05-05,BALDEIO FORWARDER,S,2025-04-30,Álvaro de Carvalho,SÃO PAULO,47.17
BRACELL MG,5019,SAN NELO,042-01,2025-05-22,BALDEIO FORWARDER,S,2025-05-19,Sacramento,MINAS GERAIS,18.76
BRACELL BA LESTE,8029,CANA BRAVA,016-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,0.06
BRACELL SP,0584,SONHO MEU,002-01,2025-05-26,BALDEIO FORWARDER,S,2025-05-20,Getulina,SÃO PAULO,13.09
BRACELL SP,0608,SANTA MARIA XI - GETULINA,012-01,2025-06-06,BALDEIO FORWARDER,S,2025-06-04,Getulina,SÃO PAULO,0.85
BRACELL SP,0684,MONTE ALTO,003-01,2025-05-24,BALDEIO FORWARDER,S,2025-05-15,Guaimbê,SÃO PAULO,10.42
BRACELL BA LESTE,8029,CANA BRAVA,009-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,0.06
BRACELL BA LESTE,8029,CANA BRAVA,004-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,0.06
BRACELL SP,0138,PINHALZINHO,006-01,,BALDEIO FORWARDER,N,,Espírito Santo do Turvo,SÃO PAULO,1.6
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,097-01,2025-05-05,BALDEIO FORWARDER,S,2025-05-01,Aramari,BAHIA,29.11
BRACELL SP,0454,SANTA TEREZA III - MARÍLIA,002-01,,BALDEIO FORWARDER,N,,Marília,SÃO PAULO,40.43
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,010-01,2025-03-09,BALDEIO FORWARDER,S,2025-03-07,Marília,SÃO PAULO,37.49
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,033-01,2025-03-12,BALDEIO FORWARDER,S,2025-03-10,Marília,SÃO PAULO,37.49
BRACELL BA OESTE,8110,ORION,016-01,2025-04-09,BALDEIO FORWARDER,S,2025-04-07,Araças,BAHIA,37.66
BRACELL BA LESTE,8029,CANA BRAVA,008-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,0.06
BRACELL SP,1131,BRINCO DE OURO - M2A,046-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0471,SÃO JOSÉ V - QUINTANA,012-01,,BALDEIO FORWARDER,N,,Quintana,SÃO PAULO,17.67
BRACELL SP,0649,SÃO FRANCISCO IX,010-01,2025-05-06,BALDEIO FORWARDER,S,2025-05-04,Álvaro de Carvalho,SÃO PAULO,47.17
BRACELL SP,0684,MONTE ALTO,002-01,2025-05-16,BALDEIO FORWARDER,S,2025-05-15,Guaimbê,SÃO PAULO,10.42
BRACELL PR,1130,MASCHIETTO,031-01,,BALDEIO FORWARDER,N,,Sengés,PARANÁ,0.46
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,033-01,2025-05-05,BALDEIO FORWARDER,S,2025-04-28,Aramari,BAHIA,29.11
BRACELL SP,0471,SÃO JOSÉ V - QUINTANA,027-01,,BALDEIO FORWARDER,N,,Quintana,SÃO PAULO,17.67
BRACELL SP,0358,SÃO JOSÉ IV - GLEBA I,001-01,2025-03-06,BALDEIO FORWARDER,S,2025-03-04,Avaí,SÃO PAULO,13.89
BRACELL SP,0605,PINHALZINHO II – ITAPETININGA,006-01,2025-05-27,BALDEIO FORWARDER,S,2025-05-25,Itapetininga,SÃO PAULO,14.25
BRACELL SP,1131,BRINCO DE OURO - M2A,026-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL BA OESTE,8192,CAPOEIRINHA,007-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,46.34
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,044-01,2025-05-05,BALDEIO FORWARDER,S,2025-04-30,Aramari,BAHIA,29.11
BRACELL BA OESTE,8045,FARJE,004-01,2025-04-05,BALDEIO FORWARDER,S,2025-04-01,Araças,BAHIA,24.0
BRACELL BA OESTE,8110,ORION,020-01,2025-04-10,BALDEIO FORWARDER,S,2025-04-06,Araças,BAHIA,37.66
BRACELL SP,0525,SANTO ANTÔNIO DO PAU D'ALHO,007-01,2025-05-07,BALDEIO FORWARDER,S,2025-05-04,Alvinlândia,SÃO PAULO,7.16
BRACELL MG,5019,SAN NELO,029-01,2025-06-04,BALDEIO FORWARDER,S,2025-04-28,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0413,CÓRREGO DO CAMPO II,001-01,2025-05-10,BALDEIO FORWARDER,S,2025-05-06,Mineiros do Tietê,SÃO PAULO,7.39
BRACELL SP,1131,BRINCO DE OURO - M2A,035-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0644,SANTA FRANCISCA - GLEBA B,024-01,2025-05-31,BALDEIO FORWARDER,S,2025-05-27,Piratininga,SÃO PAULO,2.56
BRACELL BA OESTE,8192,CAPOEIRINHA,010-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,46.34
BRACELL BA OESTE,8008,AMARGOSO,029-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,45.53
BRACELL SP,0585,TODOS OS SANTOS,305-01,2025-04-15,BALDEIO FORWARDER,S,2025-04-12,Lupércio,SÃO PAULO,24.34
BRACELL BA OESTE,8008,AMARGOSO,024-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,45.53
BRACELL SP,1131,BRINCO DE OURO - M2A,036-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0413,CÓRREGO DO CAMPO II,006-01,2025-05-10,BALDEIO FORWARDER,S,2025-05-06,Mineiros do Tietê,SÃO PAULO,7.39
BRACELL BA OESTE,8192,CAPOEIRINHA,009-01,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,46.34
BRACELL BA OESTE,8090,JATOBÁ,014-01,,BALDEIO FORWARDER,N,2025-06-13,Inhambupe,BAHIA,15.64
BRACELL SP,1131,BRINCO DE OURO - M2A,047-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL BA OESTE,8246,BACALHAU,012-01,,BALDEIO FORWARDER,N,,Alagoinhas,BAHIA,10.12
BRACELL SP,0439,ESTÂNCIA SANTA LAURA,003-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-18,Guaimbê,SÃO PAULO,0.6
BRACELL SP,0434,SÃO FRANCISCO V - MARÍLIA,010-01,2025-04-19,BALDEIO FORWARDER,S,2025-04-15,Marília,SÃO PAULO,17.32
BRACELL BA OESTE,8019,BONFIM,026-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,34.68
BRACELL SP,1131,BRINCO DE OURO - M2A,025-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL BA OESTE,8192,CAPOEIRINHA,010-02,,BALDEIO FORWARDER,N,,Entre Rios,BAHIA,46.34
BRACELL BA OESTE,8019,BONFIM,018-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,34.68
BRACELL SP,0439,ESTÂNCIA SANTA LAURA,002-01,2025-05-20,BALDEIO FORWARDER,S,2025-05-19,Guaimbê,SÃO PAULO,0.6
BRACELL SP,0133,PARAÍSO II,002-01,2025-04-27,BALDEIO FORWARDER,S,2025-04-01,Piratininga,SÃO PAULO,9.9
BRACELL SP,0428,SÃO MANOEL IV,301-01,2025-04-15,BALDEIO FORWARDER,S,2025-04-13,Presidente Alves,SÃO PAULO,0.18
BRACELL SP,0367,SANTA CATARINA,003-01,2024-11-27,BALDEIO FORWARDER,S,2024-11-26,Getulina,SÃO PAULO,10.14
